order_id,driver_id,shift_id,actual_origin,pickup_id,destination_id,area_id,area_name,departed,pickup_lat,pickup_lng,destination_lat,destination_lng,origin_lat,origin_lon,origin_pickup,pickup_destination,total_distance
575571,1008,97730,11890,37638,10523,1,Lugano,2023-04-10 12:44:22,46.007869374,8.9524966199,46.0165128,8.9633458,46.0161722,8.9585698,1.0358179079441259,1.2763176998156307,2.312135607759757
575573,1058,97737,102056,41290,12392,2,Locarno,2023-04-10 13:02:34,46.1715162,8.7998604,46.1669925,8.8022067,46.1650692,8.7957532,0.7836744106239805,0.534481615834103,1.3181560264580834
575574,966,97727,15744,6890,45623,1,Lugano,2023-04-10 12:46:18,46.0126217,8.9462955,46.0546813,8.9430754,46.0327426,8.943363,2.247971003411272,4.681649403664284,6.929620407075556
575575,1079,97729,20341,28733,13220,4,Mendrisio,2023-04-10 12:41:41,45.8744275,8.9782305,45.8964333,8.9728882,45.8368163,9.0237773,5.476218695069226,2.4808285602378413,7.957047255307067
575576,1139,97736,36627,28733,71545,4,Mendrisio,2023-04-10 13:01:19,45.8744275,8.9782305,45.9015934,8.9745147,45.8400842,8.9808109,3.822464073514645,3.0332096901688446,6.855673763683489
575577,565,97734,1381,39575,6111,1,Lugano,2023-04-10 12:53:54,45.9900666667,8.9505416667,46.0068907,8.9503078,46.0122217,8.9588177,2.5446390429601045,1.8701007379959007,4.414739780956005
575578,1096,97735,150,15515,6993,1,Lugano,2023-04-10 12:53:43,46.0038372,8.9522698,46.007973,8.9508521,46.0005809,8.9473284,0.5267910617824838,0.47263303614506075,0.9994240979275446
575579,1054,97726,48115,58,3259,1,Lugano,2023-04-10 12:58:33,46.003835,8.953872,46.0115727,8.9325276,46.0188513463,8.9556358454,1.674670866830598,1.863516987110028,3.538187853940626
575581,148,97762,40069,177,4867,1,Lugano,2023-04-10 17:52:05,46.0043312,8.9526385,46.0114265,8.9658151,45.9692028,8.9361055,4.109325529500368,1.2897721855648212,5.3990977150651895
575584,870,97733,29439,39575,885,1,Lugano,2023-04-10 13:03:25,45.9900666667,8.9505416667,46.0056179,8.9612988,46.00609,8.94428,1.8458873503402307,1.918922389927202,3.7648097402674328
575585,168,97728,3472,6104,4867,1,Lugano,2023-04-10 13:02:50,46.0053104,8.9532331,46.0114265,8.9658151,46.027187,8.964093,2.5729461373720652,1.188187487963852,3.7611336253359173
575586,1065,97725,768,940,24489,1,Lugano,2023-04-10 13:03:37,46.0015407,8.9393024,45.9892727,8.9430444,46.0074533,8.9506204,1.0956431797852348,1.3940771348011027,2.4897203145863376
575587,870,97733,885,39575,3158,1,Lugano,2023-04-10 13:36:49,45.9900666667,8.9505416667,46.0053397,8.9376032,46.0056179,8.9612988,1.918922389927202,1.971421987581069,3.890344377508271
575588,1096,97735,6993,2081,18836,1,Lugano,2023-04-10 13:08:51,46.011647,8.9585615,46.0101138,8.9481373,46.007973,8.9508521,0.7233830694687348,0.8251250457597925,1.5485081152285272
575590,1008,97730,10523,9383,1013,1,Lugano,2023-04-10 13:16:13,46.0240528,8.9371826,46.0065273,8.9303368,46.0165128,8.9633458,2.1924521352801007,2.0188405733187196,4.211292708598821
575591,966,97727,45623,21462,32445,1,Lugano,2023-04-10 13:20:09,45.9853118,8.9367254,46.0011536,8.9366193,46.0546813,8.9430754,7.726201331591288,1.7608540487865576,9.487055380377846
575592,1058,97737,12392,32545,65904,2,Locarno,2023-04-10 13:26:52,46.1547202,8.7660133,46.1773263,8.8003029,46.1669925,8.8022067,3.110592125073515,3.6506356103884823,6.761227735461997
575593,894,97739,1286,2081,767,1,Lugano,2023-04-10 13:23:49,46.011647,8.9585615,46.0129124,8.9505226,46.0030988,8.9445739,1.441003583127147,0.6382719111420119,2.079275494269159
575594,1054,97726,3259,19724,4597,1,Lugano,2023-04-10 13:35:19,46.0058753,8.9508866,46.0094675,8.9379318,46.0115727,8.9325276,1.556569239946233,1.0799075468468269,2.63647678679306
575595,966,97727,32445,6890,3158,1,Lugano,2023-04-10 17:51:57,46.0126217,8.9462955,46.0053397,8.9376032,46.0011536,8.9366193,1.4786940766047294,1.052791067846598,2.5314851444513273
575596,1065,97725,24489,25,37666,1,Lugano,2023-04-10 13:27:27,46.0194128,8.9571373,46.0234148,8.9659148,45.9892727,8.9430444,3.5234714021972176,0.8122972170382602,4.335768619235478
575597,1085,97740,66159,41290,10361,3,Bellinzona,2023-04-10 13:44:56,46.1715162,8.7998604,46.1626288,8.7950354,46.1846281,8.9920897,14.914254450321502,1.055818869759411,15.970073320080914
575599,1096,97735,18836,177,11127,1,Lugano,2023-04-10 13:40:43,46.0043312,8.9526385,46.0179539,8.960097,46.0101138,8.9481373,0.7312078875423229,1.6206251578555149,2.3518330453978376
575600,1085,97740,10361,3114,39070,3,Bellinzona,2023-04-10 14:39:24,46.1675365,8.8018577,46.1676596,8.7991156,46.1626288,8.7950354,0.758427598900536,0.2122114679149558,0.9706390668154918
575601,168,97728,4867,39575,768,1,Lugano,2023-04-10 13:34:38,45.9900666667,8.9505416667,46.0074533,8.9506204,46.0114265,8.9658151,2.652633041883648,1.9325564187054747,4.585189460589122
575602,565,97734,6111,177,8661,1,Lugano,2023-04-10 13:40:02,46.0043312,8.9526385,45.9931928,8.931083,46.0068907,8.9503078,0.3369349874341594,2.0786979213283336,2.4156329087624933
575603,1165,97738,94608,28334,18868,4,Mendrisio,2023-04-10 13:40:37,45.8492042,9.0134212,45.8415141,9.0215675,45.9203788,8.9842295,8.229119327936322,1.063490704849627,9.29261003278595
575604,1008,97730,1013,19724,35352,1,Lugano,2023-04-10 13:52:23,46.0058753,8.9508866,46.0076801,8.9671408,46.0065273,8.9303368,1.593326435457693,1.2748327156710484,2.8681591511287414
575605,966,97727,3158,9514,93286,1,Lugano,2023-04-10 14:06:38,45.9853015,8.8903761,45.9817133,8.8857783,46.0053397,8.9376032,4.283297602833171,0.5347829751751603,4.818080578008331
575606,894,97739,767,6104,767,1,Lugano,2023-04-10 14:07:52,46.0053104,8.9532331,46.0129124,8.9505226,46.0129124,8.9505226,0.8706612642087151,0.8706612642087151,1.7413225284174303
575608,168,97728,768,5016,17404,1,Lugano,2023-04-10 14:10:08,46.0068311,8.9558289,46.0181871,8.9699142,46.0074533,8.9506204,0.4093007433555667,1.6682900667725113,2.0775908101280782
575609,894,97739,767,20,134671,1,Lugano,2023-04-10 17:18:19,46.0119473,8.9546817,46.0590896,8.9923412,46.0129124,8.9505226,0.3394985820949077,5.996376378795239,6.335874960890147
575610,168,97728,17404,58,2400,1,Lugano,2023-04-10 14:28:09,46.003835,8.953872,46.0157312,8.9632594,46.0181871,8.9699142,2.0220022422412196,1.5089827101367088,3.5309849523779286
575611,1085,97740,39070,41290,44527,3,Bellinzona,2023-04-10 14:47:13,46.1715162,8.7998604,46.1753991,8.8159475,46.1676596,8.7991156,0.4325204971297333,1.3151011047666412,1.7476216018963746
575612,966,97727,93286,6104,95760,1,Lugano,2023-04-10 14:31:32,46.0053104,8.9532331,46.0212973,8.9731633,45.9817133,8.8857783,5.84714973797139,2.3537157035041703,8.20086544147556
575613,1085,97740,44527,41290,5676,3,Bellinzona,2023-04-10 15:11:35,46.1715162,8.7998604,46.163987,8.7969304,46.1753991,8.8159475,1.3151011047666412,0.866956275973071,2.182057380739712
575614,894,97739,134671,8568,41083,1,Lugano,2023-04-10 14:30:48,46.0252461,8.9367503,46.0339397,8.91897,46.0590896,8.9923412,5.715472172877871,1.6818873140962516,7.397359486974123
575615,894,97739,41083,58,1865,1,Lugano,2023-04-10 14:50:39,46.003835,8.953872,46.0166347,8.9570804,46.0339397,8.91897,4.301346720637971,1.4442432681638886,5.74558998880186
575616,168,97728,2400,58,8219,1,Lugano,2023-04-10 15:11:13,46.003835,8.953872,46.0115257,8.9666979,46.0157312,8.9632594,1.5089827101367088,1.31056493270495,2.819547642841659
575617,966,97727,95760,15515,372,1,Lugano,2023-04-10 15:13:47,46.0038372,8.9522698,46.0189525,8.9560251,46.0212973,8.9731633,2.526791174044099,1.7050764020192684,4.231867576063367
575619,966,97727,372,21462,7210,1,Lugano,2023-04-10 15:40:21,45.9853118,8.9367254,46.0273445,8.976828,46.0189525,8.9560251,4.026983521272695,5.610307761912445,9.637291283185139
575620,894,97739,1865,20,6565,1,Lugano,2023-04-10 15:36:17,46.0119473,8.9546817,46.0144695,8.9420076,46.0166347,8.9570804,0.5531378975074598,1.0207951361025085,1.5739330336099684
575621,168,97728,8219,20,7619,1,Lugano,2023-04-10 15:48:40,46.0119473,8.9546817,46.0083766,8.9292897,46.0115257,8.9666979,0.9317967853411163,2.006237497844098,2.9380342831852144
575622,894,97739,6565,58,11554,1,Lugano,2023-04-10 16:01:12,46.003835,8.953872,46.0122303,8.9355767,46.0144695,8.9420076,1.4971989074153302,1.6966684830568666,3.193867390472197
575623,168,97728,7619,9514,46018,1,Lugano,2023-04-10 16:09:28,45.9853015,8.8903761,45.9742283,8.8691761,46.0083766,8.9292897,3.958008350368495,2.052734484225022,6.0107428345935165
575624,1065,97742,4911,5016,3238,1,Lugano,2023-04-10 16:44:32,46.0068311,8.9558289,46.0123908,8.9687446,46.009569,8.9357137,1.587403422983722,1.1758081493498482,2.76321157233357
575625,894,97739,11554,6890,11302,1,Lugano,2023-04-10 16:52:13,46.0126217,8.9462955,46.0516472,8.920159,46.0122303,8.9355767,0.831266922543439,4.786491607330014,5.617758529873453
575626,966,97727,7210,8568,34556,1,Lugano,2023-04-10 16:15:41,46.0252461,8.9367503,46.0353245,8.9453977,46.0273445,8.976828,3.111833216735756,1.305044260107573,4.416877476843329
575627,1161,97756,13367,9383,20934,1,Lugano,2023-04-10 18:15:43,46.0240528,8.9371826,46.027166,8.9633073,46.0091781,8.9434373,1.7228367753667437,2.05215670514063,3.7749934805073737
575628,168,97728,46018,21462,95625,1,Lugano,2023-04-10 16:38:19,45.9853118,8.9367254,45.9801461,8.9203231,45.9742283,8.8691761,5.377513302533498,1.3946479231365854,6.772161225670084
575629,1085,97740,5676,41290,42208,3,Bellinzona,2023-04-10 16:28:57,46.1715162,8.7998604,46.171193,8.7560675,46.163987,8.7969304,0.866956275973071,3.3820461124799968,4.249002388453068
575631,870,97744,29439,15515,4001,1,Lugano,2023-04-10 17:44:48,46.0038372,8.9522698,46.0106258,8.9616966,46.00609,8.94428,0.6676001472243562,1.0499825885293905,1.7175827357537468
575632,870,97744,4001,6104,76369,1,Lugano,2023-04-10 17:01:09,46.0053104,8.9532331,46.0096271,8.9465729,46.0106258,8.9616966,0.88247590867539,0.7044985311170169,1.586974439792407
575633,1054,97745,4911,58,77913,1,Lugano,2023-04-10 17:01:25,46.003835,8.953872,46.0005359,8.9823298,46.009569,8.9357137,1.5441037107984557,2.2346408617877414,3.778744572586197
575634,1017,97747,135906,41290,8358,2,Locarno,2023-04-10 17:06:03,46.1715162,8.7998604,46.1682614,8.7864403,46.1720272,8.8055748,0.444925001154065,1.097711551578501,1.542636552732566
575635,1144,97746,37245,5016,2393,1,Lugano,2023-04-10 17:08:29,46.0068311,8.9558289,46.0450377,8.9328485,46.0193617,8.9401534,1.8476067693273992,4.604418776708025,6.452025546035424
575636,1096,97769,8179,6905,716,1,Lugano,2023-04-10 18:59:52,45.9928766,8.9433372,45.998591,8.9480793,46.0140927,8.9385494,2.387181602319578,0.7337506529322056,3.120932255251784
575637,168,97728,95625,21462,6689,1,Lugano,2023-04-10 20:12:40,45.9853118,8.9367254,46.0085767,8.9469939,45.9801461,8.9203231,1.3946479231365854,2.705508984007392,4.100156907143978
575638,428,97749,1396,15515,80201,1,Lugano,2023-04-10 17:16:59,46.0038372,8.9522698,46.0095299,8.9417515,46.0191313,8.9634836,1.9089599119983756,1.0315450094848342,2.9405049214832095
575639,1063,97748,4911,5016,37589,1,Lugano,2023-04-10 18:49:30,46.0068311,8.9558289,46.01303891,8.93871796,46.009569,8.9357137,1.587403422983722,1.4941056781839144,3.0815091011676365
575640,168,97728,6689,37638,6260,1,Lugano,2023-04-10 17:22:30,46.007869374,8.9524966199,46.0456922,8.9873444,46.0085767,8.9469939,0.4333865726055933,4.995409812133604,5.428796384739198
575642,1065,97742,3238,19724,133340,1,Lugano,2023-04-10 17:23:29,46.0058753,8.9508866,46.0666192,8.9672527,46.0123908,8.9687446,1.561241601676373,6.8696471666308625,8.430888768307236
575644,450,97753,9936,41290,25053,3,Bellinzona,2023-04-10 17:35:31,46.1715162,8.7998604,46.1695185,8.7924904,46.1996848,9.0294495,17.999585970163388,0.6109317003915067,18.610517670554895
575645,1139,97751,30472,28334,128362,4,Mendrisio,2023-04-10 17:31:34,45.8492042,9.0134212,45.8370417,9.0300354,45.8676696,8.9774899,3.4639498086088647,1.869005338360541,5.332955146969406
575646,1063,97748,37589,15515,20313,1,Lugano,2023-04-10 17:30:43,46.0038372,8.9522698,46.0002768,8.9490405,46.01303891,8.93871796,1.465526877773807,0.4681711853312715,1.9336980631050786
575647,966,97727,34556,6104,805,1,Lugano,2023-04-10 17:32:39,46.0053104,8.9532331,46.0108967,8.9556388,46.0353245,8.9453977,3.390842636915728,0.6482792163672655,4.039121853282993
575649,1152,97754,128444,41290,68969,3,Bellinzona,2023-04-10 17:40:14,46.1715162,8.7998604,46.1790545,8.8785497,46.2086443,9.0367665,18.748440059009447,6.1337582289160135,24.882198287925462
575650,1054,97745,77913,58,10971,1,Lugano,2023-04-10 17:36:25,46.003835,8.953872,46.0167226,8.9651208,46.0005359,8.9823298,2.2346408617877414,1.6766011485624184,3.9112420103501595
575652,1017,97747,8358,41290,11150,2,Locarno,2023-04-10 17:40:36,46.1715162,8.7998604,46.1645628,8.7721185,46.1682614,8.7864403,1.097711551578501,2.2776153699076507,3.3753269214861517
575653,1144,97746,2393,39575,58870,1,Lugano,2023-04-10 19:22:00,45.9900666667,8.9505416667,46.00967267,8.96214354,46.0450377,8.9328485,6.261857826692788,2.3572774650510895,8.619135291743877
575654,1017,97747,11150,32545,56178,2,Locarno,2023-04-10 18:50:31,46.1547202,8.7660133,46.153248,8.7817064,46.1645628,8.7721185,1.1913512882128703,1.223257683823691,2.4146089720365613
575656,1009,97755,135620,5499,2463,3,Bellinzona,2023-04-10 17:40:24,46.183829,9.0125449,46.166942,9.0098767,46.2328901,9.0213229,5.4953184924577725,1.8883437861318992,7.3836622785896715
575657,565,97759,1928,7,10784,1,Lugano,2023-04-10 17:44:22,46.0040862,8.9514568,46.0069469,8.9441115,46.0099176,8.9375722,1.2556400252294617,0.6517607593877884,1.9074007846172503
575658,1161,97756,20934,11,1009,1,Lugano,2023-04-10 17:43:02,46.0115629,8.9586099,45.9872469,8.9524187,46.027166,8.9633073,1.772046337011866,2.7449768274339545,4.5170231644458205
575659,883,97758,134309,41290,27634,2,Locarno,2023-04-10 17:50:02,46.1715162,8.7998604,46.1529626,8.7754337,46.17924,8.80029,0.8591776588312092,2.795091733974007,3.654269392805216
575660,428,97749,80201,37638,105595,1,Lugano,2023-04-10 17:52:38,46.007869374,8.9524966199,46.009712,8.9456358,46.0095299,8.9417515,0.8524432427338051,0.5694817980537359,1.421925040787541
575661,870,97744,76369,2632,112345,1,Lugano,2023-04-10 18:35:45,46.0143353,8.9549994,46.0032551,8.9335867,46.0096271,8.9465729,0.8365160953759093,2.0657201072295206,2.90223620260543
575663,955,97761,26149,5499,42560,3,Bellinzona,2023-04-10 21:24:16,46.183829,9.0125449,46.2194649,9.0476318,46.186999,9.0140147,0.37018223294732816,4.7983354814506765,5.168517714398004
575664,922,97757,15530,5499,17550,3,Bellinzona,2023-04-10 17:47:09,46.183829,9.0125449,46.1876237,9.018243,46.1556722,8.9813997,3.9472116652521283,0.6094585317595346,4.5566701970116625
575665,131,97763,12879,21462,16975,1,Lugano,2023-04-10 17:50:48,45.9853118,8.9367254,45.991259,8.945558,46.0211385,8.9657074,4.571371682891567,0.9514732480767752,5.5228449309683425
575666,1009,97755,2463,13324,14711,3,Bellinzona,2023-04-10 18:03:54,46.1930681,9.0112716,46.1826185,8.9898725,46.166942,9.0098767,2.9060388334864893,2.0194881136193303,4.925526947105819
575667,660,97764,77392,38893,11302,1,Lugano,2023-04-10 17:53:53,46.01466374,8.95646031,46.0516472,8.920159,46.0080677,8.977649,1.7973415100844177,4.979613687955544,6.776955198039961
575668,1152,97754,68969,32545,32995,3,Bellinzona,2023-04-10 18:46:37,46.1547202,8.7660133,46.1737827,8.8176877,46.1790545,8.8785497,9.102371673095545,4.518607583110398,13.620979256205942
575670,1032,97765,10763,1999,68559,1,Lugano,2023-04-10 18:01:53,46.0114983,8.9595774,46.0699966,8.9716389,46.0433496,8.9182802,4.770486677365946,6.568897180861489,11.339383858227436
575671,428,97749,105595,1999,1765,1,Lugano,2023-04-10 18:13:54,46.0114983,8.9595774,46.0096327,8.9349795,46.009712,8.9456358,1.0978593149092242,1.9163241908155446,3.014183505724769
575672,1017,97747,56178,41290,34540,2,Locarno,2023-04-10 18:10:19,46.1715162,8.7998604,46.1632936,8.7653027,46.153248,8.7817064,2.467656452793619,2.8210317002949696,5.2886881530885885
575674,1054,97745,10971,39575,1564,1,Lugano,2023-04-10 18:36:54,45.9900666667,8.9505416667,46.0270886,8.9749557,46.0167226,8.9651208,3.170759254806202,4.52869492614663,7.6994541809528325
575675,1008,97768,4911,19724,1518,1,Lugano,2023-04-10 18:52:29,46.0058753,8.9508866,46.0236563,8.9686726,46.009569,8.9357137,1.2448318036556747,2.4090087856852134,3.653840589340888
575676,1065,97742,133340,19724,8391,1,Lugano,2023-04-10 17:59:12,46.0058753,8.9508866,46.0321086,8.9423251,46.0666192,8.9672527,6.8696471666308625,2.990295395763985,9.859942562394847
575677,1063,97748,20313,19724,547,1,Lugano,2023-04-10 18:01:35,46.0058753,8.9508866,45.9867113,8.9506188,46.0002768,8.9490405,0.6384996451024473,2.1302035053992627,2.76870315050171
575678,1139,97751,128362,28733,100593,4,Mendrisio,2023-04-10 18:04:02,45.8744275,8.9782305,45.8608935,8.9450708,45.8370417,9.0300354,5.784016850637565,2.9820050631792467,8.766021913816811
575679,858,97767,122654,11,7516,1,Lugano,2023-04-10 19:20:10,46.0115629,8.9586099,46.0153691,8.9567667,46.0110045,8.8560969,7.939622884719624,0.44649799471026114,8.386120879429885
575680,955,97761,42560,61618,71352,3,Bellinzona,2023-04-10 17:59:45,46.1565758178,8.9737480807,46.1737347,8.9435913,46.2194649,9.0476318,9.022205372265544,3.010378211330344,12.032583583595889
575682,894,97739,11302,2334,2936,1,Lugano,2023-04-10 18:51:11,46.0057549,8.9659787,46.0140803,8.9569246,46.0516472,8.920159,6.213306566021209,1.1610600070156119,7.374366573036821
575683,858,97767,7516,169,11254,1,Lugano,2023-04-10 18:46:55,46.0059115,8.9595511,46.0055936,8.9727231,46.0153691,8.9567667,1.0731175851323334,1.0208525435220797,2.093970128654413
575684,168,97728,6260,11,44540,1,Lugano,2023-04-10 18:03:37,46.0115629,8.9586099,46.0324664,8.9357341,46.0456922,8.9873444,4.397760386213543,2.9216581006756015,7.319418486889145
575685,894,97739,2936,19724,71113,1,Lugano,2023-04-10 18:11:49,46.0058753,8.9508866,46.037625,8.9496339,46.0140803,8.9569246,1.0249035028273343,3.5303673468315124,4.5552708496588465
575686,394,97766,170,11,3764,1,Lugano,2023-04-10 18:09:40,46.0115629,8.9586099,46.0606838,8.9570702,46.0111825,8.9558209,0.22010031590641696,5.461188332866128,5.681288648772545
575687,870,97744,112345,19724,7491,1,Lugano,2023-04-10 18:11:12,46.0058753,8.9508866,46.0068816,8.9570529,46.0032551,8.9335867,1.371281283540667,0.4905296095945084,1.8618108931351753
575688,148,97762,4867,7,42806,1,Lugano,2023-04-10 18:38:07,46.0040862,8.9514568,46.0120303,8.9447684,46.0114265,8.9658151,1.3792764457813893,1.023739052361078,2.4030154981424676
575689,168,97728,44540,1999,11500,1,Lugano,2023-04-10 18:31:40,46.0114983,8.9595774,46.0208181,8.9695168,46.0324664,8.9357341,2.9733016918870185,1.290570457364905,4.263872149251924
575690,168,97728,11500,16,140219,1,Lugano,2023-04-10 19:46:01,46.0041492,8.9551211,46.0091868,8.9766145,46.0208181,8.9695168,2.162347533311669,1.7563941309331814,3.9187416642448505
575691,1054,97745,1564,21462,24489,1,Lugano,2023-04-10 18:16:05,45.9853118,8.9367254,45.9892727,8.9430444,46.0270886,8.9749557,5.5073375300078595,0.6584360907550922,6.165773620762952
575693,858,97767,11254,9514,21416,1,Lugano,2023-04-10 18:17:18,45.9853015,8.8903761,45.9783516,8.8761946,46.0055936,8.9727231,6.76638001019266,1.3432538290930467,8.109633839285706
575694,565,97759,10784,9514,52309,1,Lugano,2023-04-10 18:22:15,45.9853015,8.8903761,46.0107293,8.9079211,46.0069469,8.9441115,4.808057821556915,3.13614775977765,7.944205581334565
575695,131,97770,12879,28733,3959,1,Lugano,2023-04-10 18:33:14,45.8744275,8.9782305,45.8625174,8.9749015,46.0211385,8.9657074,16.33585448439769,1.3487927874187053,17.684647271816395
575696,922,97757,17550,5499,17347,3,Bellinzona,2023-04-10 18:20:11,46.183829,9.0125449,46.2027729,9.0280382,46.1876237,9.018243,0.6094585317595346,2.4216476248086947,3.0311061565682293
575697,955,97761,71352,13324,4749,3,Bellinzona,2023-04-10 18:29:08,46.1930681,9.0112716,46.190336,9.0227009,46.1737347,8.9435913,5.650036660948877,0.9330911474331552,6.583127808382033
575698,1139,97751,100593,28334,13089,4,Mendrisio,2023-04-10 18:43:25,45.8492042,9.0134212,45.8404026,9.0314473,45.8608935,8.9450708,5.465139520017224,1.7081467256941074,7.173286245711331
575700,1008,97768,1518,20,25686,1,Lugano,2023-04-10 18:23:08,46.0119473,8.9546817,46.014794,8.9394752,46.0236563,8.9686726,1.6934182220504437,1.2194286000838375,2.912846822134281
575701,450,97753,25053,41290,28717,3,Bellinzona,2023-04-10 18:24:47,46.1715162,8.7998604,46.1638175,8.7961581,46.1695185,8.7924904,0.6109317003915067,0.9022494302087593,1.513181130600266
575704,966,97727,805,11,23953,1,Lugano,2023-04-10 18:23:04,46.0115629,8.9586099,46.000185,8.900162,46.0108967,8.9556388,0.24172592770807344,4.7004164522002565,4.94214237990833
575705,660,97764,11302,58,21809,1,Lugano,2023-04-10 18:36:25,46.003835,8.953872,46.0487394,8.9898042,46.0516472,8.920159,5.920829844429678,5.714216098730763,11.63504594316044
575706,1009,97755,14711,5499,67094,3,Bellinzona,2023-04-10 18:32:42,46.183829,9.0125449,46.203355,9.0250359,46.1826185,8.9898725,1.7556365385584212,2.374954240021059,4.13059077857948
575707,1161,97756,1009,2081,2307,1,Lugano,2023-04-10 18:56:36,46.011647,8.9585615,46.0103382,8.9389006,45.9872469,8.9524187,2.7535309129951027,1.529629950000199,4.2831608629953015
575708,1063,97748,547,2334,142926,1,Lugano,2023-04-10 19:12:20,46.0057549,8.9659787,46.0341381,8.9803078,45.9867113,8.9506188,2.4282477052182343,3.344277412040484,5.772525117258718
575710,394,97766,3764,169,1350,1,Lugano,2023-04-10 18:51:31,46.0059115,8.9595511,46.0001668,8.9031552,46.0606838,8.9570702,6.091077807283343,4.414794052201362,10.505871859484705
575711,883,97758,27634,41290,12979,2,Locarno,2023-04-10 18:29:25,46.1715162,8.7998604,46.1767741,8.848934,46.1529626,8.7754337,2.795091733974007,3.8342631296631993,6.629354863637206
575712,1054,97745,24489,7,101391,1,Lugano,2023-04-10 19:11:53,46.0040862,8.9514568,45.9961603,8.9394067,45.9892727,8.9430444,1.7708168884355973,1.2835197420427036,3.054336630478301
575713,428,97749,1765,21462,1524,1,Lugano,2023-04-10 18:53:28,45.9853118,8.9367254,45.9965845,8.9371912,46.0096327,8.9349795,2.706680130683605,1.2534930764576169,3.9601732071412217
575715,1096,97769,716,58,3253,1,Lugano,2023-04-10 18:30:06,46.003835,8.953872,46.0115016,8.9589127,45.998591,8.9480793,0.7355872909152669,0.9373314730160283,1.6729187639312952
